insee	osm	geonames	wikidata	wikipedia	databnf	viaf	siaf	inha
74166	106717	6454667	Q629183	https://fr.wikipedia.org/wiki/Marin_(Haute-Savoie)	ark:/12148/cb15274424q	246962212		
74167	5815712				ark:/12148/cb152744252			
74168	104260	6442985	Q537466	https://fr.wikipedia.org/wiki/Marlioz	ark:/12148/cb15274426d			
74169	75356	6442986	Q899283	https://fr.wikipedia.org/wiki/Marnaz	ark:/12148/cb15274427r			
74170	75684	6442987	Q844636	https://fr.wikipedia.org/wiki/Massingy_(Haute-Savoie)	ark:/12148/cb152744283			
74171	106072	6442988	Q176397	https://fr.wikipedia.org/wiki/Massongy	ark:/12148/cb15274429f			
74172	105733	6442989	Q738141	https://fr.wikipedia.org/wiki/Maxilly-sur-L%C3%A9man	ark:/12148/cb15274430n			
74173	75312	2994768	Q259283	https://fr.wikipedia.org/wiki/Meg%C3%A8ve	ark:/12148/cb152744310	122638296	167888682	ark:/54721/b4b576eb-db47-4eb7-bf6d-448799e9ee07
74174	109214	6442990	Q828207	https://fr.wikipedia.org/wiki/M%C3%A9gevette	ark:/12148/cb15274432b	236108541		
74175	105175	2994737	Q367128	https://fr.wikipedia.org/wiki/Meillerie	ark:/12148/cb15274433p		167888688	
74176	102507	6442991	Q845338	https://fr.wikipedia.org/wiki/Menthon-Saint-Bernard	ark:/12148/cb152744341	137306172		ark:/54721/3df84c97-f425-4990-ae4f-d704987da823
74177	75198	6442992	Q772359	https://fr.wikipedia.org/wiki/Menthonnex-en-Bornes	ark:/12148/cb15274435c			
74178	104349	6614811	Q176344	https://fr.wikipedia.org/wiki/Menthonnex-sous-Clermont	ark:/12148/cb15274436q			
74179	104270	6442993	Q845858	https://fr.wikipedia.org/wiki/M%C3%A9signy	ark:/12148/cb152744372			
74180	106022	6442994	Q829377	https://fr.wikipedia.org/wiki/Messery	ark:/12148/cb15274438d			
74181		6442995	Q912302	https://fr.wikipedia.org/wiki/Metz-Tessy			87697204	
74182		2994049	Q912325	https://fr.wikipedia.org/wiki/Meythet				
74183	109381	6442997	Q672956	https://fr.wikipedia.org/wiki/Mieussy	ark:/12148/cb152744419			
74184	92644	6442998	Q736565	https://fr.wikipedia.org/wiki/Minzier	ark:/12148/cb15274442n	239225499		
74185	102856	6442999	Q726968	https://fr.wikipedia.org/wiki/Monnetier-Mornex	ark:/12148/cb152744430			
74186	99658	6443000	Q645593	https://fr.wikipedia.org/wiki/Montagny-les-Lanches	ark:/12148/cb15274444b			
74187		6443001	Q736450	https://fr.wikipedia.org/wiki/Montmin		238110218		
74188	104964	6443002	Q848698	https://fr.wikipedia.org/wiki/Montriond	ark:/12148/cb152744461	245024122		
74189	107811	2991974	Q265275	https://fr.wikipedia.org/wiki/Mont-Saxonnex	ark:/12148/cb15274447c		87697214	
74190	104892	6443004	Q845847	https://fr.wikipedia.org/wiki/Morillon_(Haute-Savoie)	ark:/12148/cb15274448q			
74191	104928	2991630	Q472179	https://fr.wikipedia.org/wiki/Morzine	ark:/12148/cb152744492	126661663	18315572	ark:/54721/640c2547-59ee-402a-b058-2ecfe74f1793
74192	75686	6443006	Q770779	https://fr.wikipedia.org/wiki/Moye_(Haute-Savoie)	ark:/12148/cb152744508			
74193	86104	6456424	Q642378	https://fr.wikipedia.org/wiki/La_Muraz	ark:/12148/cb15274451m			
74194	81034	6443007	Q670266	https://fr.wikipedia.org/wiki/M%C3%BBres	ark:/12148/cb15274452z	168743917		
74195	104306	6443008	Q590473	https://fr.wikipedia.org/wiki/Musi%C3%A8ges	ark:/12148/cb152744539			
74196	104896	6443009	Q536261	https://fr.wikipedia.org/wiki/Nancy-sur-Cluses	ark:/12148/cb15274454n	157102745		
74197	109764	6443010	Q684186	https://fr.wikipedia.org/wiki/Nangy	ark:/12148/cb152744550			
74198	103228	6443011	Q539086	https://fr.wikipedia.org/wiki/N%C3%A2ves-Parmelan	ark:/12148/cb15274456b			
74199	106001	6443012	Q784633	https://fr.wikipedia.org/wiki/Nernier	ark:/12148/cb15274457p			
74200	105736	6443013	Q823069	https://fr.wikipedia.org/wiki/Neuvecelle	ark:/12148/cb152744581			ark:/54721/828cd80f-133e-4f5b-914e-3d0a9e35d2ad
74201	79714	6443014	Q770061	https://fr.wikipedia.org/wiki/Neydens	ark:/12148/cb15274459c	254612127		
74202	74547	6443015	Q501825	https://fr.wikipedia.org/wiki/Nonglard	ark:/12148/cb15274460k	254854254		
74203	105108	6443016	Q666207	https://fr.wikipedia.org/wiki/Novel	ark:/12148/cb15274461x	315558077		
74204		6456425	Q659688	https://fr.wikipedia.org/wiki/Les_Olli%C3%A8res				
74205	109235	6443017	Q769754	https://fr.wikipedia.org/wiki/Onnion	ark:/12148/cb15274463m	254724211		
74206	107173	6443018	Q829314	https://fr.wikipedia.org/wiki/Orcier	ark:/12148/cb15274464z			
74207								
74208	75343	6443019	Q388949	https://fr.wikipedia.org/wiki/Passy_(Haute-Savoie)	ark:/12148/cb152744659	239192608		ark:/54721/f1d91f05-39a0-42b8-acde-75438a1c30da
74209	75383	6443020	Q845842	https://fr.wikipedia.org/wiki/Peillonnex	ark:/12148/cb15274466n	245869968		
74210	106645	6443021	Q684476	https://fr.wikipedia.org/wiki/Perrignier	ark:/12148/cb152744670			
74211	109593	6443022	Q166680	https://fr.wikipedia.org/wiki/Pers-Jussy	ark:/12148/cb15274468b			
74212	75222				ark:/12148/cb15274469p			
74213	74543	2986499	Q532070	https://fr.wikipedia.org/wiki/Poisy	ark:/12148/cb15274470w	242306451	87697032	
74214								
74215	75311	6612783	Q688010	https://fr.wikipedia.org/wiki/Praz-sur-Arly	ark:/12148/cb152744717	141084144		ark:/54721/4a81aa3d-442c-4dbe-b8d0-c2ba95c34d35
74216	88952	6443025	Q845797	https://fr.wikipedia.org/wiki/Pr%C3%A9silly_(Haute-Savoie)	ark:/12148/cb15274472k	170226514		
74217		6443026	Q680266	https://fr.wikipedia.org/wiki/Pringy_(Haute-Savoie)		295352650	87697036	
74218	105761	2985163	Q680653	https://fr.wikipedia.org/wiki/Publier	ark:/12148/cb152744748		87697208	
74219	74478		Q386085	https://fr.wikipedia.org/wiki/Quintal_(Haute-Savoie)	ark:/12148/cb15274475m			
74220	109638	6443029	Q567863	https://fr.wikipedia.org/wiki/Reignier-%C3%89sery	ark:/12148/cb15274476z			
74221	75330	6617612	Q746753	https://fr.wikipedia.org/wiki/Le_Reposoir	ark:/12148/cb152744779			
74222	107143	6443030	Q845400	https://fr.wikipedia.org/wiki/Reyvroz	ark:/12148/cb15274478n			
74223	109424	6456426	Q629239	https://fr.wikipedia.org/wiki/La_Rivi%C3%A8re-Enverse	ark:/12148/cb152744790			
74224	75202	3006770	Q164339	https://fr.wikipedia.org/wiki/La_Roche-sur-Foron	ark:/12148/cb152744806	133728351	87697251	ark:/54721/94abd462-541c-41d5-812a-e84cfcf4bafc
74225	74341	6453474	Q841518	https://fr.wikipedia.org/wiki/Rumilly_(Haute-Savoie)	ark:/12148/cb15274481j			ark:/54721/06b9c0fb-abe4-4de6-acbf-f5450ae8099d
74226	108677	6443031	Q679375	https://fr.wikipedia.org/wiki/Saint-Andr%C3%A9-de-Bo%C3%ABge	ark:/12148/cb15274482w	242267782		
74227								
74228	92645	6454668	Q430974	https://fr.wikipedia.org/wiki/Saint-Blaise_(Haute-Savoie)	ark:/12148/cb15274484k			
74229	105047	6443032	Q769096	https://fr.wikipedia.org/wiki/Saint-Cergues	ark:/12148/cb15274485x			
74230								
74231	104552		Q912346	https://fr.wikipedia.org/wiki/Saint-Eus%C3%A8be_(Haute-Savoie)	ark:/12148/cb152744868			
74232	103224	6443033	Q610464	https://fr.wikipedia.org/wiki/Saint-Eustache_(Haute-Savoie)	ark:/12148/cb15274487m			
74233	74344	6612784	Q690746	https://fr.wikipedia.org/wiki/Saint-F%C3%A9lix_(Haute-Savoie)	ark:/12148/cb15274488z			ark:/54721/a9568ec6-1fc9-4807-aefb-afd7d915b783
74234	103744		Q845407	https://fr.wikipedia.org/wiki/Saint-Ferr%C3%A9ol	ark:/12148/cb152744899			
74235	104132		Q840830	https://fr.wikipedia.org/wiki/Saint-Germain-sur-Rh%C3%B4ne	ark:/12148/cb15274490h			
74236	104744	2979698	Q534206	https://fr.wikipedia.org/wiki/Saint-Gervais-les-Bains	ark:/12148/cb15274491v	124515842	167888700	ark:/54721/31ebe3d9-fdda-40b5-988c-495fb648034a
74237	105112	6443037	Q829912	https://fr.wikipedia.org/wiki/Saint-Gingolph_(Haute-Savoie)	ark:/12148/cb152744926			
74238	107239		Q929287	https://fr.wikipedia.org/wiki/Saint-Jean-d%27Aulps	ark:/12148/cb15274493j	238804510		
74239	75229	6443039	Q818418	https://fr.wikipedia.org/wiki/Saint-Jean-de-Sixt	ark:/12148/cb15274494w			
74240	75368	6443040	Q917758	https://fr.wikipedia.org/wiki/Saint-Jean-de-Tholome	ark:/12148/cb152744957			
74241	75376	2979185	Q769321	https://fr.wikipedia.org/wiki/Saint-Jeoire	ark:/12148/cb15274496k		87697000	
74242	89869	2979175	Q912337	https://fr.wikipedia.org/wiki/Saint-Jorioz	ark:/12148/cb15274497x	132322497	87696920	ark:/54721/6ebb779d-0834-45fe-b6d1-bc13164849a2
74243	79716	2979072	Q368160	https://fr.wikipedia.org/wiki/Saint-Julien-en-Genevois	ark:/12148/cb152744988	135574314	130965548	
74244	75221	6613419	Q543412	https://fr.wikipedia.org/wiki/Saint-Laurent_(Haute-Savoie)	ark:/12148/cb15274499m			
74245		6443043	Q912262	https://fr.wikipedia.org/wiki/Saint-Martin-Bellevue				
74246								
74247								
74248								
74249	105729	2977664	Q848683	https://fr.wikipedia.org/wiki/Saint-Paul-en-Chablais	ark:/12148/cb152745031		87696979	
74250	75216	6617613	Q519495	https://fr.wikipedia.org/wiki/Saint-Pierre-en-Faucigny	ark:/12148/cb15274504c	249440994		
74251								
74252	104911	6617614	Q845365	https://fr.wikipedia.org/wiki/Saint-Sigismond_(Haute-Savoie)				
74253	75217	6443045	Q848707	https://fr.wikipedia.org/wiki/Saint-Sixt	ark:/12148/cb15274507d			
74254	74379	6617615	Q828241	https://fr.wikipedia.org/wiki/Saint-Sylvestre_(Haute-Savoie)	ark:/12148/cb15274508r			
74255	104522	6454672	Q628948	https://fr.wikipedia.org/wiki/Sales_(Haute-Savoie)	ark:/12148/cb152745093			
74256	75324	2976406	Q845855	https://fr.wikipedia.org/wiki/Sallanches	ark:/12148/cb152745109	246970408	87697109	ark:/54721/cb7aa931-3794-4fa3-b3da-10301614273c
74257	104263	6443047	Q772588	https://fr.wikipedia.org/wiki/Sallen%C3%B4ves	ark:/12148/cb15274511n	306264950		
74258	104887	2976284	Q741646	https://fr.wikipedia.org/wiki/Samo%C3%ABns	ark:/12148/cb152745120	167754733	87697287	
74259	75193	6456428	Q845352	https://fr.wikipedia.org/wiki/Le_Sappey	ark:/12148/cb15274513b			
74260	92637	6617616	Q748658	https://fr.wikipedia.org/wiki/Savigny_(Haute-Savoie)	ark:/12148/cb15274514p			
74261	108407	6443049	Q844632	https://fr.wikipedia.org/wiki/Saxel	ark:/12148/cb152745151	167763457		
74262	109788	6443050	Q845358	https://fr.wikipedia.org/wiki/Scientrier	ark:/12148/cb15274516c			
74263	105994	2975410	Q740710	https://fr.wikipedia.org/wiki/Sciez	ark:/12148/cb15274517q	135039837	87696971	
74264	75354	6443052	Q823044	https://fr.wikipedia.org/wiki/Scionzier	ark:/12148/cb152745182	245409219		
74265	75279	6443053	Q729050	https://fr.wikipedia.org/wiki/Serraval	ark:/12148/cb15274519d			
74266	104822	6443054	Q767209	https://fr.wikipedia.org/wiki/Servoz	ark:/12148/cb15274520m	245831114		
74267	102487	2974675	Q690457	https://fr.wikipedia.org/wiki/Sevrier	ark:/12148/cb15274521z	156880908	87697149	
74268		2974655	Q818981	https://fr.wikipedia.org/wiki/Seynod		241863197		
74269	75653	6614321	Q845362	https://fr.wikipedia.org/wiki/Seyssel_(Haute-Savoie)	ark:/12148/cb15274523n			ark:/54721/d9cb44c7-331f-405a-9451-51790ac3c626
74270		6443057	Q845393	https://fr.wikipedia.org/wiki/Seythenex			87697332	
74271	107478	6443058	Q660780	https://fr.wikipedia.org/wiki/Seytroux	ark:/12148/cb15274525b			
74272	75706	6454673	Q845844	https://fr.wikipedia.org/wiki/Sillingy	ark:/12148/cb15274526p			
74273	104871	6617617	Q768759	https://fr.wikipedia.org/wiki/Sixt-Fer-%C3%A0-Cheval	ark:/12148/cb152745271	263317264		
74274	104411	6617618	Q910742	https://fr.wikipedia.org/wiki/Val-de-Fier	ark:/12148/cb15274528c			
74275	5815711				ark:/12148/cb15274529q			
74276	109421	6443060	Q369188	https://fr.wikipedia.org/wiki/Taninges	ark:/12148/cb15274530x	237025287		ark:/54721/9c1b8406-8e9c-488a-9086-3e01bcff026b
74277								
74278	75353	6443061	Q840824	https://fr.wikipedia.org/wiki/Thyez	ark:/12148/cb152745318			
74279	105190	2972764	Q917755	https://fr.wikipedia.org/wiki/Thollon-les-M%C3%A9mises	ark:/12148/cb15274532m		87697215	
74280	75295	2972749	Q840190	https://fr.wikipedia.org/wiki/Th%C3%B4nes	ark:/12148/cb15274533z	137045629	167888732	
74281	105786	2972742	Q206165	https://fr.wikipedia.org/wiki/Thonon-les-Bains	ark:/12148/cb152745349	144273868	167888916	ark:/54721/4d553fc0-d3f5-4bbe-be80-e0316e838b24
74282	6838452				ark:/12148/cb15274535n			
74283	104574	6443064	Q912292	https://fr.wikipedia.org/wiki/Thusy	ark:/12148/cb152745360			
74284	75372	6614933	Q917738	https://fr.wikipedia.org/wiki/La_Tour_(Haute-Savoie)	ark:/12148/cb15274537b			
74285	103980	6443065	Q845348	https://fr.wikipedia.org/wiki/Usinens	ark:/12148/cb15274538p			
74286	105252	6443066	Q736320	https://fr.wikipedia.org/wiki/Vacheresse	ark:/12148/cb152745391			
74287	107200	6443067	Q845803	https://fr.wikipedia.org/wiki/Vailly_(Haute-Savoie)	ark:/12148/cb152745407			
74288	90998	6612786	Q917937	https://fr.wikipedia.org/wiki/Valleiry	ark:/12148/cb15274541k	237048487		
74289	104518				ark:/12148/cb15274542x			
74290	104843	2970882	Q912354	https://fr.wikipedia.org/wiki/Vallorcine	ark:/12148/cb152745438	247872569	87696935	
74291	104179	6443071	Q844627	https://fr.wikipedia.org/wiki/Vanzy	ark:/12148/cb15274544m			
74292	75705	6454675	Q284988	https://fr.wikipedia.org/wiki/Vaulx_(Haute-Savoie)	ark:/12148/cb15274545z			
74293	106067	6615253	Q774121	https://fr.wikipedia.org/wiki/Veigy-Foncenex	ark:/12148/cb152745469	310690521	87697343	ark:/54721/730e2085-33bf-429b-ac82-8cd0d5329c4d
74294	109437	6443073	Q733983	https://fr.wikipedia.org/wiki/Verchaix	ark:/12148/cb15274547n			
74295	107163	6456429	Q771784	https://fr.wikipedia.org/wiki/La_Vernaz	ark:/12148/cb152745480			
74296	88958	6453490	Q781817	https://fr.wikipedia.org/wiki/Vers_(Haute-Savoie)	ark:/12148/cb15274549b			
74297	104542	6617620	Q549719	https://fr.wikipedia.org/wiki/Versonnex_(Haute-Savoie)	ark:/12148/cb15274550j			
74298	105041	2969543	Q659153	https://fr.wikipedia.org/wiki/V%C3%A9traz-Monthoux	ark:/12148/cb15274551w		87696884	
74299	102502	6443075	Q657022	https://fr.wikipedia.org/wiki/Veyrier-du-Lac	ark:/12148/cb152745527	159189091		ark:/54721/b2685262-e959-4a0b-9a6b-d2f0c81e84b9
74300								
74301	108753	6454676	Q678479	https://fr.wikipedia.org/wiki/Villard_(Haute-Savoie)	ark:/12148/cb15274553k	245867670		
74302	75230	6456430	Q845840	https://fr.wikipedia.org/wiki/Les_Villards-sur-Th%C3%B4nes	ark:/12148/cb15274554x			
74303	103366	2968897	Q743454	https://fr.wikipedia.org/wiki/Villaz	ark:/12148/cb152745558		87697307	
74304	75378	6443077	Q917748	https://fr.wikipedia.org/wiki/Ville-en-Sallaz	ark:/12148/cb15274556m			
74305	104971	2968703	Q829285	https://fr.wikipedia.org/wiki/Ville-la-Grand	ark:/12148/cb15274557z	305042862	87697272	
74306	75199	6443079	Q845852	https://fr.wikipedia.org/wiki/Villy-le-Bouveret	ark:/12148/cb152745589			
74307	75190	6443080	Q375997	https://fr.wikipedia.org/wiki/Villy-le-Pelloux	ark:/12148/cb15274559n			
74308	106953	6443081	Q740998	https://fr.wikipedia.org/wiki/Vinzier	ark:/12148/cb15274560v	316740108		ark:/54721/30d4bd1e-02e9-46b9-9c39-6345f9bf8dca
74309	88959	6424368	Q741136	https://fr.wikipedia.org/wiki/Viry_(Haute-Savoie)	ark:/12148/cb152745616			
74310	74477	2967836	Q912314	https://fr.wikipedia.org/wiki/Viuz-la-Chi%C3%A9saz	ark:/12148/cb15274562j		89621442	
74311	75382	6443083	Q845822	https://fr.wikipedia.org/wiki/Viuz-en-Sallaz	ark:/12148/cb15274563w	239172367		
74312	75359	6613599	Q262264	https://fr.wikipedia.org/wiki/Vougy_(Haute-Savoie)	ark:/12148/cb152745647			
74313	75192	6443084	Q845395	https://fr.wikipedia.org/wiki/Vovray-en-Bornes	ark:/12148/cb15274565k			
74314	91192	2967541	Q532663	https://fr.wikipedia.org/wiki/Vulbens	ark:/12148/cb15274566x	136202008	82044105	
74315	105995	2967181	Q761703	https://fr.wikipedia.org/wiki/Yvoire	ark:/12148/cb152745678	243527531	87697249	
75001								
75002								
75003								
75004								
75005								
75006								
75007								
75008								
75009								
75010								
75011								
75012								
75013								
75014								
75015								
75016								
75017								
75018								
75019								
75020								
75021								
75022								
75023								
75024								
75025								
75026								
75027								
75028								
75029								
75030								
75031								
75032								
75033								
75034								
75035								
75036								
75037								
75038								
75039								
75040								
75041								
75042								
75043								
75044								
75045								
75046								
75047								
75048								
75049								
75050								
75051								
75052								
75053								
75054								
75055								
75056	7444	2968815	Q90	https://fr.wikipedia.org/wiki/Paris	ark:/12148/cb152821567	158822968		
75057								
75058								
75059								
75060								
75061								
75062								
75063								
75064								
75065								
75066								
75067								
75068								
75069								
75070								
75071								
75072								
75073								
75074								
75075								
75076								
75077								
75078								
75079								
75080								
75081								
75101								
75102								
75103								
75104								
75105								
75106								
75107								
75108								
75109								
75110								
75111								
75112								
75113								
75114								
75115								
75116								
75117								
75118								
75119								
75120								
76001	107976	3038072	Q938429	https://fr.wikipedia.org/wiki/Allouville-Bellefosse	ark:/12148/cb15274589k			ark:/54721/015d33fb-b48d-4913-831d-6e0714a38eab
76002	2980961	3037997	Q377497	https://fr.wikipedia.org/wiki/Alvimare	ark:/12148/cb15274590s			
76003								
76004	3006802	3037881	Q1134901	https://fr.wikipedia.org/wiki/Ambrumesnil	ark:/12148/cb15274592g			
76005	113967	6452520	Q1112751	https://fr.wikipedia.org/wiki/Amfreville-la-Mi-Voie	ark:/12148/cb15274593t			ark:/54721/ae84ef64-fafe-4deb-8f8c-b107063f4fa9
76006	3019156	6613399	Q1417824	https://fr.wikipedia.org/wiki/Amfreville-les-Champs_(Seine-Maritime)	ark:/12148/cb152745945			
76007	1240078	3037801	Q1113050	https://fr.wikipedia.org/wiki/Anceaumeville	ark:/12148/cb15274595h			
76008	147173	3037768	Q1112955	https://fr.wikipedia.org/wiki/Ancourt	ark:/12148/cb15274596v	234318353		ark:/54721/3002c3ce-3cdb-4c9f-8c9a-2c751c7ab0bf
76009	147296	6617621	Q1112866	https://fr.wikipedia.org/wiki/Ancourteville-sur-H%C3%A9ricourt	ark:/12148/cb152745976			
76010	3014986	6451058	Q1112587	https://fr.wikipedia.org/wiki/Ancreti%C3%A9ville-Saint-Victor	ark:/12148/cb15274598j			
76011	2673889	6451059	Q1134866	https://fr.wikipedia.org/wiki/Ancretteville-sur-Mer	ark:/12148/cb15274599w			
76012	1777255	6451060	Q1112506	https://fr.wikipedia.org/wiki/Angerville-Bailleul	ark:/12148/cb152746008			
76013	2675832	6451061	Q1112995	https://fr.wikipedia.org/wiki/Angerville-la-Martel	ark:/12148/cb15274601m	149371748		ark:/54721/822910b2-37c5-4900-a12f-fcc87e9e24e2
76014	3009289	6451062	Q1113601	https://fr.wikipedia.org/wiki/Angerville-l%27Orcher	ark:/12148/cb15274602z			
76015	1613214	6451063	Q1113410	https://fr.wikipedia.org/wiki/Angiens	ark:/12148/cb152746039			
76016	3007981	6451064	Q612576	https://fr.wikipedia.org/wiki/Anglesqueville-la-Bras-Long	ark:/12148/cb15274604n			
76017	3007932	6614441	Q1134881	https://fr.wikipedia.org/wiki/Anglesqueville-l%27Esneval	ark:/12148/cb152746050			
76018	2689653	6617622	Q939714	https://fr.wikipedia.org/wiki/Val-de-Sa%C3%A2ne	ark:/12148/cb15274606b			
76019	3019941	6451065	Q1112698	https://fr.wikipedia.org/wiki/Anneville-sur-Scie	ark:/12148/cb15274607p			
76020	104760	6451066	Q566751	https://fr.wikipedia.org/wiki/Anneville-Ambourville	ark:/12148/cb152746081			
76021	2032148	6451067	Q282933	https://fr.wikipedia.org/wiki/Annouville-Vilmesnil	ark:/12148/cb15274609c			
76022	106665	3037499	Q1113101	https://fr.wikipedia.org/wiki/Anquetierville	ark:/12148/cb15274610k			
76023	3008713	6451069	Q635563	https://fr.wikipedia.org/wiki/Anv%C3%A9ville	ark:/12148/cb15274611x			
76024	3006033	6451070	Q1112391	https://fr.wikipedia.org/wiki/Ardouval	ark:/12148/cb152746128			
76025	3018649	6451071	Q624933	https://fr.wikipedia.org/wiki/Argueil	ark:/12148/cb15274613m			
76026	147446	3036797	Q1059971	https://fr.wikipedia.org/wiki/Arques-la-Bataille	ark:/12148/cb15274614z	244282203		ark:/54721/65d37a56-f939-412b-9817-a0caa25a21d5
76027		6451073	Q1115583	https://fr.wikipedia.org/wiki/Assigny_(Seine-Maritime)		239653062		
76028	1942168	6451074	Q962545	https://fr.wikipedia.org/wiki/Aub%C3%A9guimont	ark:/12148/cb15274616n			
76029	3016700	6617623	Q640924	https://fr.wikipedia.org/wiki/Aubermesnil-aux-%C3%89rables	ark:/12148/cb152746170			
76030	153221	6451075	Q1135185	https://fr.wikipedia.org/wiki/Aubermesnil-Beaumais	ark:/12148/cb15274618b			
76031		3036389	Q1135148	https://fr.wikipedia.org/wiki/Auberville-la-Campagne				
76032	153223	6451077	Q1135414	https://fr.wikipedia.org/wiki/Auberville-la-Manuel	ark:/12148/cb15274620w			
76033	142714	6451078	Q1113373	https://fr.wikipedia.org/wiki/Auberville-la-Renault	ark:/12148/cb152746217			
76034	1922627				ark:/12148/cb15274622k			
76035	1940191	6614756	Q632269	https://fr.wikipedia.org/wiki/Aumale_(Seine-Maritime)	ark:/12148/cb15274623x	241206620		ark:/54721/82078518-1f73-4c5f-b67a-a883fe9b6d8b
76036	3015851	6451080	Q542245	https://fr.wikipedia.org/wiki/Auppegard	ark:/12148/cb152746248			ark:/54721/96938bbe-db4d-4b5f-9966-5cad698b0e63
76037		6451081	Q669859	https://fr.wikipedia.org/wiki/Auquemesnil		236562971		
